,path,xmin,ymin,xmax,ymax,label,width,height
17447,BD_71/Anthidium florentinum/Anthidium florentinum86340.jpg,142.49999999999997,91.25,190.0,127.5,Anthophila,231,500
17448,BD_71/Colletes cunicularius/Colletes cunicularius8540.jpeg,197.5,102.5,392.5,298.75,Anthophila,500,375
17449,BD_71/Xylocopa violacea/Xylocopa violacea14980.jpg,172.0,32.8125,672.0,514.8125,Anthophila,800,598
17450,BD_71/Andrena haemorrhoa/Andrena haemorrhoa92104.jpg,135.0,201.25,212.5,318.75,Anthophila,375,500
17451,BD_71/Andrena nycthemera/Andrena nycthemera6113.jpg,61.25,0.0,497.5,296.25,Anthophila,500,300
17452,BD_71/Bombus pascuorum/Bombus pascuorum63048.jpg,136.25,88.75,427.5,498.75,Anthophila,486,500
17453,BD_71/Bombus lucorum/Bombus lucorum16246.jpg,106.25,97.5,276.25,331.25,Anthophila,375,500
17454,BD_71/Bombus rupestris/Bombus rupestris52559.jpg,181.25,81.25,433.75,306.25,Anthophila,500,384
17455,BD_71/Andrena fulva/Andrena fulva20467.jpg,203.5714285714286,219.6428571428572,435.7142857142858,492.8571428571429,Anthophila,800,600
17456,BD_71/Bombus hortorum/Bombus hortorum60630.jpg,137.5,68.75,356.25,336.25,Anthophila,500,387
17457,BD_71/Osmia aurulenta/Osmia aurulenta34852.jpg,72.49999999999999,238.0078125,146.25,313.0078125,Anthophila,376,500
17458,BD_71/Osmia cornuta/Osmia cornuta58446.jpg,61.25,97.5,421.25,426.25,Anthophila,500,464
17459,BD_71/Bombus ruderatus/Bombus ruderatus22228.jpeg,225.0,208.75,331.25,290.0,Anthophila,500,333
17460,BD_71/Bombus ruderatus/Bombus ruderatus10850.jpeg,207.5,121.25,353.75,246.25,Anthophila,500,375
17461,BD_71/Ceratina cucurbitina/Ceratina cucurbitina9339.jpg,228.0,78.04165649414062,638.0,454.0416564941406,Anthophila,800,600
17462,BD_71/Sphecodes albilabris/Sphecodes albilabris89359.jpeg,65.41071428571429,116.25,220.00000000000003,415.0,Anthophila,333,500
17463,BD_71/Bombus pascuorum/Bombus pascuorum43458.jpg,31.25,37.5,425.0,497.5,Anthophila,500,500
17464,BD_71/Dasypoda hirtipes/Dasypoda hirtipes87968.jpeg,57.49999999999999,183.0078125,145.0,254.2578125,Anthophila,281,500
17465,BD_71/Megachile sculpturalis/sortie_de_nid.jpg,106.25,145.5078125,178.75,216.7578125,Anthophila,194,500
17466,BD_71/Bombus pascuorum/DH9_1916-2.jpg,7.5,16.25,477.5,471.25,Anthophila,500,500
17467,BD_71/Xylocopa violacea/Xylocopa violacea7063.jpg,100.0,32.142857142857146,748.0,466.81250000000006,Anthophila,800,600
17468,BD_71/Megachile ericetorum/Megachile ericetorum19776.jpeg,135.0,39.99999999999999,325.0,213.75,Anthophila,500,281
17469,BD_71/Xylocopa violacea/Xylocopa violacea8816.jpg,180.0,36.8125,753.5714285714287,569.75,Anthophila,800,602
17470,BD_71/Osmia caerulescens/IMG_1584 2.jpg,0.0,36.7578125,485.0,415.2455357142857,Anthophila,500,477
17471,BD_71/Colletes cunicularius/Colletes cunicularius21399.jpg,67.5,12.5,392.5,342.5,Anthophila,500,384
17472,BD_71/Andrena bicolor/OMD50509_1400.jpg,238.8392857142857,56.57142857142857,444.19642857142856,372.0,Anthophila,500,384
17473,BD_71/Osmia cornuta/_AAB1517.jpg,188.75,20.089285714285715,450.8928571428572,235.0,Anthophila,500,500
17474,BD_71/Rhodanthidium septemdentatum/1204021345_img_9.jpg,13.75,338.0078125,235.0,490.5078125,Anthophila,250,500
17475,BD_71/Andrena haemorrhoa/Andrena haemorrhoa28222.jpeg,24.553571428571427,71.42857142857143,482.5,456.25,Anthophila,500,500
17476,BD_71/Osmia bicolor/Osmia bicolor64048.jpg,71.42857142857143,85.83928571428571,426.25,371.75781250000006,Anthophila,500,418
17477,BD_71/Andrena clarkella/Andrena clarkella58404.jpg,98.75,103.75,412.94642857142856,381.1428571428571,Anthophila,500,464
17478,BD_71/Andrena clarkella/Andrena clarkella23517.jpg,127.5,121.25,311.25,311.25,Anthophila,500,500
17479,BD_71/Andrena nigroaenea/Andrena nigroaenea46612.jpg,22.321428571428573,72.84375,479.9107142857143,270.5625,Anthophila,500,333
17480,BD_71/Xylocopa valga/Xylocopa valga49952.jpg,109.6875,160.71428571428572,273.75000000000006,291.25,Anthophila,378,500
17481,BD_71/Andrena flavipes/Andrena flavipes60700.jpg,147.32142857142858,110.49107142857144,383.9285714285714,297.9910714285714,Anthophila,500,375
17482,BD_71/Bombus vestalis/Bombus vestalis91473.jpeg,171.25,146.25,290.0,296.24999999999994,Anthophila,500,462
17483,BD_71/Osmia cornuta/Osmia cornuta70122.jpeg,0.0,36.25,473.75,331.24999999999994,Anthophila,500,337
17484,BD_71/Bombus hortorum/Bombus hortorum52366.jpg,190.0,76.25,407.5,278.75,Anthophila,500,375
17485,BD_71/Hylaeus variegatus/Hylaeus variegatus39661.jpg,146.32,152.52,324.88,314.96,Anthophila,485,496
17486,BD_71/Bombus humilis/Bombus humilis89855.jpeg,78.79017857142857,187.5,146.25,240.5078125,Anthophila,333,500
17487,BD_71/Andrena florea/Andrena florea3813.jpg,160.71428571428572,72.32142857142857,450.0,464.0,Anthophila,800,600
17488,BD_71/Andrena clarkella/Andrena clarkella26810.jpg,46.41517857142857,183.03571428571428,233.75,337.5,Anthophila,281,500
17489,BD_71/Ceratina cucurbitina/Ceratina cucurbitina15237.jpg,226.0,128.04165649414062,560.7142857142857,444.6428571428572,Anthophila,800,600
17490,BD_71/Ceratina cucurbitina/Ceratina cucurbitina11561.jpg,166.0,230.04165649414065,401.78571428571416,614.2857142857144,Anthophila,600,800
17491,BD_71/Osmia cornuta/Osmia cornuta8202.jpg,56.25,71.25,336.25,328.75,Anthophila,375,500
17492,BD_71/Osmia aurulenta/Osmia aurulenta46616.jpg,16.25,69.87053571428571,492.5,281.7578125,Anthophila,500,333
17493,BD_71/Anthidium manicatum/Anthidium manicatum40610.jpeg,86.57142857142857,82.58928571428571,310.0,438.75,Anthophila,404,500
17494,BD_71/Bombus pascuorum/Bombus pascuorum90325.jpeg,101.25,25.0,453.75,450.0,Anthophila,500,500
17495,BD_71/Bombus argillaceus/Bombus argillaceus53190.jpg,189.7321428571429,4.459821428571429,391.25,326.25000000000006,Anthophila,500,333
17496,BD_71/Sphecodes albilabris/Sphecodes albilabris61703.jpg,117.5,125.0,291.25,256.25,Anthophila,500,358
17497,BD_71/Bombus pascuorum/Bombus pascuorum20611.jpeg,0.0,3.75,375.0,441.25,Anthophila,375,500
17498,BD_71/Halictus scabiosae/Halictus scabiosae71540.jpeg,88.75,53.74999999999999,401.25,238.75,Anthophila,500,313
17499,BD_71/Andrena nitida/Andrena nitida40561.jpg,129.46428571428572,98.75,350.0,261.1607142857143,Anthophila,500,375
17500,BD_71/Bombus pascuorum/Bombus pascuorum63783.jpeg,71.25,28.75,456.25,466.25000000000006,Anthophila,500,499
17501,BD_71/Bombus vestalis/Bombus vestalis77862.jpg,181.25,128.00781250000003,248.75,203.0078125,Anthophila,500,333
17502,BD_71/Anthidiellum strigatum/Anthidiellum strigatum84822.jpg,15.625,46.25,388.75,316.25,Anthophila,500,334
17503,BD_71/Sphecodes albilabris/Sphecodes albilabris90610.jpg,50.223214285714285,98.21428571428572,310.0,285.0,Anthophila,375,500
17504,BD_71/Xylocopa valga/Xylocopa valga1483.jpeg,110.49107142857144,183.03571428571428,274.55357142857144,343.75,Anthophila,375,500
17505,BD_71/Andrena cineraria/Andrena cineraria21963.jpg,98.82589285714285,78.125,402.5,437.5,Anthophila,471,500
17506,BD_71/Anthidium septemspinosum/Anthidium septemspinosum83087.jpg,120.53571428571428,190.84821428571428,252.2321428571429,356.58482142857144,Anthophila,500,375
17507,BD_71/Megachile ericetorum/Megachile ericetorum41355.jpeg,271.25,132.5,333.75,187.5,Anthophila,500,375
17508,BD_71/Bombus lucorum/Bombus lucorum60761.jpeg,117.5,45.00000000000001,340.0,255.0,Anthophila,500,287
17509,BD_71/Osmia cornuta/Osmia cornuta59432.jpg,6.696428571428571,90.68303571428572,456.25,280.0,Anthophila,500,333
17510,BD_71/Halictus sexcinctus/Halictus sexcinctus14809.jpg,172.5,100.0,317.5,260.0,Anthophila,500,375
17511,BD_71/Ceratina cucurbitina/Ceratina cucurbitina3318.jpg,38.75,105.0260353088379,426.25,287.5260353088379,Anthophila,500,333
17512,BD_71/Halictus rubicundus/Halictus rubicundus52158.jpg,38.75,93.65625,420.0,298.0078125,Anthophila,500,333
17513,BD_71/Andrena hattorfiana/Andrena hattorfiana81066.jpeg,112.5,115.95535714285714,323.6607142857143,275.0,Anthophila,500,333
17514,BD_71/Halictus scabiosae/dsc02011.jpg,102.5,61.25,426.25,357.49999999999994,Anthophila,500,381
17515,BD_71/Andrena flavipes/Andrena flavipes34310.jpg,89.28571428571429,74.33035714285714,447.5,297.50000000000006,Anthophila,500,333
17516,BD_71/Andrena cineraria/Andrena cineraria66250.jpg,171.875,22.5,328.75,306.60714285714283,Anthophila,500,340
17517,BD_71/Bombus humilis/Bombus humilis48887.jpeg,166.25,290.0260353088379,258.75,351.2760353088379,Anthophila,375,500
17518,BD_71/Bombus rupestris/Bombus rupestris56035.jpeg,186.25,106.25,310.0,195.0,Anthophila,500,335
17519,BD_71/Andrena fulva/Andrena fulva29251.jpg,87.5,257.5,373.75,430.8035714285714,Anthophila,375,500
17520,BD_71/Halictus scabiosae/Halictus scabiosae3432.jpg,113.75,82.5,355.0,321.25,Anthophila,500,400
17521,BD_71/Andrena nitida/Andrena nitida2685.jpg,15.625,62.4375,418.75,301.25000000000006,Anthophila,500,333
17522,BD_71/Andrena agilissima/2011_05_07_1199x.jpg,258.75,1.25,498.75,176.25,Anthophila,500,375
17523,BD_71/Bombus pratorum/Bombus pratorum62890.jpeg,116.25,105.0,445.0,396.25,Anthophila,500,500
17524,BD_71/Andrena hattorfiana/Andrena-hattorfiana_f_Ax-les-Thermes-09_11-VII-2019_IMG_5060.JPG,857.1428571428571,487.5,2437.5,1625.0,Anthophila,3000,2000
17525,BD_71/Nomada lathburiana/Nomada lathburiana27827.jpg,2.5,2.5,493.75,333.75,Anthophila,500,334
17526,BD_71/Andrena cineraria/Andrena cineraria60195.jpeg,0.0,5.022321428571429,498.75,375.0,Anthophila,500,375
17527,BD_71/Bombus argillaceus/Bombus argillaceus29269.jpg,65.0,86.25,448.75,338.75,Anthophila,500,375
17528,BD_71/Chelostoma florisomne/Chelostoma florisomne64839.jpeg,147.5,36.25,357.5,325.0,Anthophila,500,375
17529,BD_71/Anthidium manicatum/Anthidium manicatum83478.jpeg,113.83928571428572,111.60714285714286,391.25,373.75,Anthophila,500,500
17530,BD_71/Apis mellifera/Apis mellifera13745.jpg,103.57142857142856,0.0,760.0,600.0,Anthophila,800,600
17531,BD_71/Anthidium septemspinosum/Anthidium septemspinosum16713.jpg,109.4875,33.4225,319.2425,273.1425,Anthophila,461,309
17532,BD_71/Anthidium florentinum/Anthidium florentinum4824.jpeg,141.25,5.0,251.25,195.0,Anthophila,281,500
17533,BD_71/Xylocopa violacea/Xylocopa violacea9695.jpg,32.30357142857143,221.4285714285714,557.2366071428571,717.8571428571429,Anthophila,603,800
17534,BD_71/Bombus lapidarius/Bombus lapidarius83540.jpeg,167.5,186.25,280.0,265.0,Anthophila,375,500
17535,BD_71/Colletes hederae/Colletes hederae13961.jpg,116.0,72.0,612.0,548.0,Anthophila,800,600
17536,BD_71/Andrena nigroaenea/Andrena nigroaenea25141.jpeg,84.82142857142857,63.924107142857146,437.5,272.5,Anthophila,500,333
17537,BD_71/Bombus sylvarum/Bombus sylvarum83352.jpeg,83.75,170.0,375.0,456.25,Anthophila,375,500
17538,BD_71/Anthidium florentinum/Anthidium florentinum2154.jpg,17.5,18.75,265.0,275.0,Anthophila,500,276
17539,BD_71/Anthidium manicatum/Anthidium manicatum32858.jpg,39.285714285714285,104.91071428571428,382.5,363.75,Anthophila,400,500
17540,BD_71/Bombus pratorum/Bombus pratorum58518.jpeg,122.5,103.75,446.25,357.5,Anthophila,500,375
17541,BD_71/Anthidium florentinum/Anthidium florentinum17041.jpeg,71.25,91.25,341.25,320.00000000000006,Anthophila,500,333
17542,BD_71/Bombus rupestris/Bombus rupestris15698.jpg,190.0,194.19642857142856,343.75,336.25,Anthophila,500,500
17543,BD_71/Halictus scabiosae/Halictus scabiosae94433.jpeg,80.0,61.25,348.75,243.75,Anthophila,500,332
17544,BD_71/Bombus rupestris/Bombus rupestris73000.jpg,183.03571428571428,198.66071428571428,330.0,366.25,Anthophila,500,500
17545,BD_71/Bombus hortorum/Bombus hortorum57967.jpg,122.5,162.5,292.5,331.25,Anthophila,375,500
17546,BD_71/Osmia bicornis/Osmia bicornis63044.jpeg,71.42857142857143,77.00892857142857,437.5,316.40625000000006,Anthophila,500,375
17547,BD_71/Bombus lucorum/Bombus lucorum15873.jpeg,103.75,192.5,331.25,416.25,Anthophila,375,500
17548,BD_71/Andrena nycthemera/Andrena nycthemera2522.jpg,8.928571428571429,65.0,415.0,327.50000000000006,Anthophila,500,333
17549,BD_71/Colletes hederae/Colletes hederae9764.jpg,108.0,96.0,620.0,462.0,Anthophila,800,600
17550,BD_71/Bombus rupestris/Bombus rupestris83944.jpeg,73.66071428571429,118.30357142857144,257.5,435.0,Anthophila,375,500
17551,BD_71/Andrena cineraria/Andrena cineraria61996.jpeg,22.5,117.5,275.0,398.75,Anthophila,281,500
17552,BD_71/Anthophora plumipes/Anthophora plumipes24194.jpeg,116.07142857142856,161.25,346.25,326.25,Anthophila,500,500
17553,BD_71/Andrena gravida/Andrena gravida22233.jpeg,140.0,30.133928571428573,412.5,365.0,Anthophila,500,375
17554,BD_71/Colletes cunicularius/Colletes cunicularius5710.jpg,46.25,45.0,268.75,445.0,Anthophila,333,500
17555,BD_71/Ceratina cucurbitina/Ceratina cucurbitina6475.jpg,244.0,202.04165649414065,426.0,354.0416564941406,Anthophila,800,530
17556,BD_71/Bombus lucorum/Bombus lucorum51023.jpeg,172.5,108.75,300.0,245.0,Anthophila,500,376
17557,BD_71/Bombus sylvarum/Bombus sylvarum80964.jpeg,192.5,76.25000000000001,405.0,265.0,Anthophila,500,333
17558,BD_71/Bombus terrestris lusitanicus/Bombus terrestris lusitanicus650.jpg,25.0,145.0,168.74999999999997,282.5,Anthophila,281,500
17559,BD_71/Apis mellifera/Apis mellifera2290.jpg,194.0,134.0,580.0,530.0,Anthophila,800,601
17560,BD_71/Osmia bicornis/Osmia bicornis24610.jpg,63.75,15.000000000000002,428.75,316.25,Anthophila,500,338
17561,BD_71/Amegilla quadrifasciata/Amegilla quadrifasciata18033.jpg,94.24,106.64,229.4,298.84000000000003,Anthophila,294,496
17562,BD_71/Halictus sexcinctus/Halictus sexcinctus19376.jpeg,132.5,49.99999999999999,331.25,200.7142857142857,Anthophila,500,281
17563,BD_71/Bombus lapidarius/Bombus lapidarius71047.jpg,83.75,61.25,422.5,271.25,Anthophila,500,338
17564,BD_71/Anthidium florentinum/anthidium_floren.jpg,48.75,32.5,460.0,351.25,Anthophila,500,375
17565,BD_71/Bombus pascuorum/Bombus pascuorum62312.jpeg,22.5,36.25,407.5,353.75,Anthophila,500,375
17566,BD_71/Andrena fulva/Andrena fulva7821.jpg,290.0,154.0,524.0,500.0,Anthophila,800,600
17567,BD_71/Bombus hortorum/Bombus hortorum89571.jpeg,138.75,52.50000000000001,345.0,308.75000000000006,Anthophila,500,333
17568,BD_71/Andrena fulva/Andrena fulva59318.jpeg,8.75,0.0,497.5,375.0,Anthophila,500,375
17569,BD_71/Halictus rubicundus/Halictus rubicundus36438.jpeg,158.75,66.7578125,336.25,285.5078125,Anthophila,500,377
17570,BD_71/Andrena nigroaenea/Andrena nigroaenea51891.jpg,24.553571428571427,36.25,485.0,320.00000000000006,Anthophila,500,333
17571,BD_71/Apis mellifera/Apis mellifera20106.jpg,24.0,19.714285714285715,746.0,710.0,Anthophila,800,736
17572,BD_71/Andrena bicolor/Andrena bicolor80642.jpeg,48.125,154.01785714285714,208.75,372.5,Anthophila,490,500
17573,BD_71/Bombus lucorum/Bombus lucorum48326.jpeg,120.0,100.0,416.25,402.5,Anthophila,500,500
17574,BD_71/Bombus vestalis/bombus_toilette.jpg,31.25,0.0,201.25,151.25,Anthophila,500,388
17575,BD_71/Dasypoda hirtipes/Dasypoda hirtipes86305.jpg,0.0,84.82142857142857,125.0,249.2578125,Anthophila,326,500
17576,BD_71/Bombus lucorum/Bombus lucorum15804.jpeg,100.0,290.0,276.25,407.5,Anthophila,375,500
17577,BD_71/Bombus hortorum/Bombus hortorum48797.jpeg,55.0,18.75,416.25,268.75,Anthophila,500,439
17578,BD_71/Rhodanthidium septemdentatum/Rhodanthidium septemdentatum75290.jpeg,132.5,259.2578125,231.25,365.5078125,Anthophila,368,500
17579,BD_71/Anthophora bimaculata/Anthophora bimaculata79788.jpeg,170.95982142857142,274.55357142857144,251.2366071428572,330.35714285714283,Anthophila,333,500
17580,BD_71/Dasypoda hirtipes/Dasypoda hirtipes38914.jpg,42.410714285714285,73.0078125,417.5,249.75000000000003,Anthophila,500,333
17581,BD_71/Andrena clarkella/Andrena clarkella59127.jpg,192.5,90.0,326.25,261.25,Anthophila,500,375
17582,BD_71/Anthophora plumipes/Anthophora plumipes62923.jpeg,18.75,68.75,480.00000000000006,472.5,Anthophila,488,500
17583,BD_71/Andrena haemorrhoa/andrena7.jpg,28.75,8.75,412.5,337.5,Anthophila,500,375
17584,BD_71/Ceratina cucurbitina/Ceratina cucurbitina17424.jpg,290.0,216.0416564941406,504.0,368.0416564941406,Anthophila,800,600
17585,BD_71/Ceratina cucurbitina/Ceratina cucurbitina66828.jpg,48.75,90.0260353088379,254.4642857142857,205.7678571428571,Anthophila,500,334
17586,BD_71/Andrena fulva/Andrena fulva93691.jpg,31.25,66.96428571428571,433.0357142857143,272.8794642857142,Anthophila,500,375
17587,BD_71/Apis mellifera/Apis mellifera11027.jpg,32.142857142857146,200.0,432.0,525.0,Anthophila,800,600
17588,BD_71/Andrena agilissima/presentation1.jpg,31.25,122.20982142857144,170.0,248.75,Anthophila,500,375
17589,BD_71/Andrena nycthemera/Andrena nycthemera2520.jpg,42.5,78.75000000000001,436.25,296.25000000000006,Anthophila,500,333
17590,BD_71/Anthophora furcata/Anthophora furcata33547.jpg,127.8125,64.42857142857143,325.15500000000003,315.9525,Anthophila,409,352
17591,BD_71/Halictus scabiosae/Halictus scabiosae92302.jpg,63.75000000000001,68.75,265.0,313.75,Anthophila,375,500
17592,BD_71/Bombus rupestris/Bombus rupestris26929.jpeg,70.0,40.0,445.0,397.5,Anthophila,500,470
17593,BD_71/Amegilla quadrifasciata/Amegilla quadrifasciata91437.jpeg,116.07142857142856,94.49553571428572,372.7678571428572,258.70089285714283,Anthophila,500,347
17594,BD_71/Dasypoda hirtipes/Dasypoda hirtipes84437.jpeg,82.5,29.2578125,412.5,319.2578125,Anthophila,500,375
17595,BD_71/Bombus rupestris/Bombus rupestris85594.jpg,20.000000000000004,51.25,290.0,331.25,Anthophila,353,500
17596,BD_71/Lithurgus chrysurus/Lithurgus chrysurus44434.jpg,57.5,35.0,263.75,266.25,Anthophila,500,333
17597,BD_71/Bombus lapidarius/Bombus lapidarius38057.jpeg,103.75,111.25,383.75,391.25,Anthophila,500,476
17598,BD_71/Andrena agilissima/Andrena agilissima26163.jpeg,205.0,130.82142857142858,266.25,211.25000000000003,Anthophila,500,333
17599,BD_71/Colletes hederae/Colletes hederae7067.jpg,122.0,12.0,792.0,520.0,Anthophila,800,604
17600,BD_71/Dasypoda hirtipes/Dasypoda hirtipes6264.jpg,107.14285714285714,111.49553571428572,447.5,269.2578125,Anthophila,500,333
17601,BD_71/Rhodanthidium sticticum/Rhodanthidium sticticum7614.jpg,102.5,107.14285714285714,271.7678571428572,363.0078125,Anthophila,342,500
17602,BD_71/Bombus lapidarius/Bombus lapidarius41474.jpg,31.25,91.25,362.5,422.5,Anthophila,432,500
17603,BD_71/Osmia bicornis/Osmia bicornis62888.jpeg,187.5,81.25,397.5,299.99999999999994,Anthophila,500,487
17604,BD_71/Andrena vaga/Andrena vaga51554.jpg,58.035714285714285,62.4375,303.57142857142856,258.6696428571428,Anthophila,500,333
17605,BD_71/Bombus lapidarius/Bombus lapidarius93057.jpg,95.98214285714286,127.5,391.25,411.25,Anthophila,500,476
17606,BD_71/Andrena haemorrhoa/Andrena haemorrhoa32692.jpg,100.44642857142856,106.60714285714285,427.5,272.5,Anthophila,500,398
17607,BD_71/Halictus scabiosae/Halictus scabiosae71282.jpg,110.0,53.75,416.25,395.0,Anthophila,500,475
17608,BD_71/Xylocopa violacea/Xylocopa violacea13025.jpg,16.0,56.81249999999999,668.0,508.8125,Anthophila,800,600
17609,BD_71/Macropis europaea/Macropis europaea84371.jpg,101.25,111.25,395.0,286.25,Anthophila,500,371
17610,BD_71/Andrena gravida/2020 03 26 p.jpg,81.25,31.25,438.75,313.75,Anthophila,500,375
17611,BD_71/Colletes cunicularius/Colletes cunicularius59444.jpg,145.0,42.5,491.25,302.50000000000006,Anthophila,500,333
17612,BD_71/Bombus lapidarius/Bombus lapidarius52839.jpg,85.37946428571428,170.0,276.25,356.25,Anthophila,375,500
17613,BD_71/Xylocopa violacea/Xylocopa violacea20330.jpg,142.85714285714286,93.90625,666.0,504.8125,Anthophila,800,601
17614,BD_71/Bombus humilis/Bombus humilis82232.jpeg,42.5,122.52603530883788,226.25000000000003,288.7760353088379,Anthophila,375,500
17615,BD_71/Bombus hortorum/Bombus hortorum90174.jpeg,60.0,112.5,330.0,298.75,Anthophila,500,375
17616,BD_71/Nomada goodeniana/Nomada goodeniana61474.jpg,82.5,137.5,281.25,326.25,Anthophila,364,500
17617,BD_71/Macropis europaea/dsc09174w.jpg,33.75,22.5,490.0,293.75,Anthophila,500,308
17618,BD_71/Rhodanthidium sticticum/Rhodanthidium sticticum8033.jpg,201.25,171.7578125,321.25,288.0078125,Anthophila,500,500
17619,BD_71/Anthidiellum strigatum/Anthidiellum strigatum70948.jpg,173.75,71.25,445.0,282.5,Anthophila,500,333
17620,BD_71/Bombus lapidarius/Bombus lapidarius29085.jpg,115.0,151.25,176.25,230.0,Anthophila,375,500
17621,BD_71/Halictus scabiosae/Halictus scabiosae11590.jpeg,20.0,56.25,413.75,312.5,Anthophila,500,375
17622,BD_71/Andrena fulva/Andrena fulva16381.jpg,78.57142857142857,28.0,676.0,533.0089285714286,Anthophila,800,603
17623,BD_71/Bombus pascuorum/Bombus pascuorum93096.jpg,87.5,198.75,221.25,307.5,Anthophila,375,500
17624,BD_71/Bombus hortorum/Bombus hortorum90234.jpg,43.75,37.50000000000001,390.0,316.25000000000006,Anthophila,500,333
