path,xmin,ymin,xmax,ymax,label,width,height
BD_71/Osmia cornuta/Osmia cornuta20671.jpg,65.0,137.5,281.25,411.25,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta55204.jpg,3.75,105.0,160.0,306.25,Osmia cornuta,231,500
BD_71/Osmia cornuta/Osmia cornuta8737.jpeg,121.25,270.0,202.5,337.5,Osmia cornuta,281,500
BD_71/Osmia cornuta/Osmia cornuta22527.jpeg,108.75,23.750000000000004,361.25,341.25,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta39379.jpg,87.5,70.0,368.75,292.5,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta55049.jpg,167.41071428571428,19.446428571428573,422.5,265.0,Osmia cornuta,500,363
BD_71/Osmia cornuta/Osmia cornuta97138.jpg,73.66964285714286,131.69642857142858,277.5,266.25,Osmia cornuta,446,500
BD_71/Osmia cornuta/Osmia cornuta97138.jpg,107.5,161.25,353.74999999999994,376.25,Osmia cornuta,446,500
BD_71/Osmia cornuta/Osmia cornuta9535.jpg,61.25,52.5,262.5,380.0,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta20587.jpeg,77.50000000000001,53.75,281.25,448.75,Osmia cornuta,333,500
BD_71/Osmia cornuta/Osmia cornuta22348.jpeg,102.5,82.5,281.25,251.25,Osmia cornuta,500,282
BD_71/Osmia cornuta/Osmia cornuta61344.jpg,41.25,136.25,246.25,361.25,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta57521.jpg,162.94642857142858,154.01785714285714,331.25,351.25,Osmia cornuta,500,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa69332.jpg,41.25,43.57142857142857,418.75,442.5,Andrena haemorrhoa,500,488
BD_71/Andrena haemorrhoa/Andrena haemorrhoa20217.jpg,66.25,10.0,479.9107142857143,458.3571428571428,Andrena haemorrhoa,500,496
BD_71/Andrena haemorrhoa/Andrena haemorrhoa25894.jpg,29.017857142857142,9.933035714285714,476.25,440.0,Andrena haemorrhoa,500,445
BD_71/Andrena haemorrhoa/85.jpg,45.84375,40.17857142857143,470.0,476.25,Andrena haemorrhoa,489,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa69286.jpeg,17.857142857142858,22.053571428571427,495.0,380.0,Andrena haemorrhoa,500,380
BD_71/Andrena haemorrhoa/Andrena haemorrhoa48534.jpg,31.25,13.4375,450.8928571428572,391.6071428571428,Andrena haemorrhoa,500,430
BD_71/Andrena haemorrhoa/Andrena haemorrhoa4032.jpg,31.25,16.25,465.0,412.0,Andrena haemorrhoa,500,448
BD_71/Andrena haemorrhoa/Andrena haemorrhoa28222.jpeg,24.553571428571427,71.42857142857143,482.5,456.25,Andrena haemorrhoa,500,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa10120.jpg,91.6875,16.25,466.25,495.0,Andrena haemorrhoa,489,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa63563.jpg,37.26339285714285,73.75,451.25,398.75,Andrena haemorrhoa,491,500
BD_71/Andrena haemorrhoa/dsc00625tt_copie.jpg,3.75,1.2499999999999998,177.5,230.0,Andrena haemorrhoa,500,406
BD_71/Andrena haemorrhoa/dsc00625tt_copie.jpg,183.75,6.25,321.25,231.25,Andrena haemorrhoa,500,406
BD_71/Andrena haemorrhoa/dsc00625tt_copie.jpg,327.5,6.25,495.0,233.75,Andrena haemorrhoa,500,406
BD_71/Andrena haemorrhoa/dsc00625tt_copie.jpg,2.5,236.25,276.25,380.0,Andrena haemorrhoa,500,406
BD_71/Andrena haemorrhoa/dsc00625tt_copie.jpg,281.25,266.25,497.5,395.0,Andrena haemorrhoa,500,406
BD_71/Andrena haemorrhoa/P1390970 COPIE.jpg,37.94642857142857,90.0,350.0,385.0,Andrena haemorrhoa,500,417
BD_71/Andrena haemorrhoa/P1390970 COPIE.jpg,262.5,32.5,453.75,203.75,Andrena haemorrhoa,500,417
BD_71/Andrena haemorrhoa/Andrena haemorrhoa3660.jpg,6.25,30.937500000000004,464.2857142857143,375.0,Andrena haemorrhoa,500,385
BD_71/Andrena haemorrhoa/Andrena haemorrhoa48535.jpg,35.714285714285715,63.48214285714285,481.25,366.25,Andrena haemorrhoa,500,395
BD_71/Andrena haemorrhoa/Andrena haemorrhoa25550.jpg,13.392857142857142,47.125,461.25,391.25,Andrena haemorrhoa,500,406
BD_71/Andrena haemorrhoa/Andrena haemorrhoa64050.jpg,33.482142857142854,21.25,476.25,393.75,Andrena haemorrhoa,500,441
BD_71/Andrena haemorrhoa/Andrena haemorrhoa997.jpg,35.714285714285715,27.053571428571427,461.25,351.25,Andrena haemorrhoa,500,404
BD_71/Andrena haemorrhoa/Andrena haemorrhoa62926.jpeg,126.25,64.73214285714286,425.0,436.25,Andrena haemorrhoa,500,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa68347.jpeg,8.370535714285714,78.125,352.5,451.25,Andrena haemorrhoa,375,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa32652.jpg,91.51785714285714,35.89732142857143,419.6428571428572,437.10267857142856,Andrena haemorrhoa,500,473
BD_71/Andrena haemorrhoa/Andrena haemorrhoa46895.jpg,53.57142857142857,45.98214285714285,470.9821428571428,351.30357142857144,Andrena haemorrhoa,500,412
BD_71/Andrena haemorrhoa/dscn2331.jpg,21.25,71.25,461.25,396.25,Andrena haemorrhoa,500,419
BD_71/Andrena haemorrhoa/Andrena haemorrhoa46859.jpg,53.57142857142857,49.55357142857143,476.25,352.5,Andrena haemorrhoa,500,370
BD_71/Andrena haemorrhoa/Andrena haemorrhoa54224.jpeg,60.267857142857146,49.10714285714285,401.25,442.5,Andrena haemorrhoa,500,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa81773.jpeg,66.96428571428571,28.459821428571427,460.0,356.25,Andrena haemorrhoa,500,375
BD_71/Andrena haemorrhoa/Andrena haemorrhoa23473.jpg,78.75,46.875,461.25,411.25,Andrena haemorrhoa,500,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa66742.jpg,48.75,36.25,451.25,321.25,Andrena haemorrhoa,500,374
BD_71/Andrena haemorrhoa/Andrena haemorrhoa52134.jpg,50.0,86.25,472.5,460.0,Andrena haemorrhoa,500,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa25632.jpeg,21.25,32.5,496.25,276.25,Andrena haemorrhoa,500,307
BD_71/Andrena haemorrhoa/img_6922.jpg,73.75,10.000000000000002,476.25,326.25000000000006,Andrena haemorrhoa,500,333
BD_71/Andrena haemorrhoa/Andrena haemorrhoa59191.jpg,82.5,1.25,436.25,317.5,Andrena haemorrhoa,500,375
BD_71/Andrena haemorrhoa/Andrena haemorrhoa1207.jpg,0.0,82.5,456.25,348.75,Andrena haemorrhoa,500,418
BD_71/Andrena haemorrhoa/Andrena haemorrhoa37069.jpeg,75.89285714285714,61.941964285714285,475.44642857142856,351.5625,Andrena haemorrhoa,500,375
BD_71/Andrena haemorrhoa/Andrena haemorrhoa27463.jpg,91.25,20.0,416.25,260.0,Andrena haemorrhoa,500,375
BD_71/Andrena haemorrhoa/Andrena haemorrhoa73746.jpeg,51.33928571428572,79.22321428571429,462.0535714285714,358.5892857142857,Andrena haemorrhoa,500,467
BD_71/Andrena haemorrhoa/Andrena haemorrhoa52574.jpeg,61.25,83.75,417.5,413.75,Andrena haemorrhoa,500,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa60031.jpg,66.96428571428571,32.5,420.0,331.25,Andrena haemorrhoa,500,370
BD_71/Andrena haemorrhoa/Andrena haemorrhoa75806.jpg,20.089285714285715,65.0,426.25,301.25,Andrena haemorrhoa,500,405
BD_71/Andrena haemorrhoa/Andrena haemorrhoa32827.jpg,85.0,91.25,276.25000000000006,265.0,Andrena haemorrhoa,348,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa6068.jpg,24.553571428571427,31.21875,459.82142857142856,288.4017857142857,Andrena haemorrhoa,500,333
BD_71/Andrena haemorrhoa/Andrena haemorrhoa20287.jpg,22.5,58.75,336.25,426.25,Andrena haemorrhoa,375,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa95198.jpeg,24.553571428571427,26.758928571428573,477.5,278.75,Andrena haemorrhoa,500,333
BD_71/Andrena haemorrhoa/Andrena haemorrhoa9757.jpg,46.25,30.0,481.25,416.25,Andrena haemorrhoa,500,459
BD_71/Andrena haemorrhoa/Andrena haemorrhoa56821.jpeg,60.267857142857146,21.473214285714285,470.0,306.25,Andrena haemorrhoa,500,370
BD_71/Andrena haemorrhoa/Andrena haemorrhoa31494.jpg,46.92857142857143,33.482142857142854,378.75000000000006,421.25,Andrena haemorrhoa,438,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa53893.jpg,49.10714285714285,48.549107142857146,438.75,370.0,Andrena haemorrhoa,500,375
BD_71/Andrena haemorrhoa/andrena_haemorrhl.jpg,6.25,11.370535714285714,487.5,275.0,Andrena haemorrhoa,500,283
BD_71/Andrena haemorrhoa/Andrena haemorrhoa28853.jpg,71.25,17.892857142857142,395.0892857142857,326.25,Andrena haemorrhoa,500,334
BD_71/Andrena haemorrhoa/photo_1121.jpg,19.125,36.25,320.0,437.5,Andrena haemorrhoa,357,500
BD_71/Andrena haemorrhoa/p4161794_andrena.jpg,66.96428571428571,108.1294642857143,441.25,402.5,Andrena haemorrhoa,500,457
BD_71/Andrena haemorrhoa/Andrena haemorrhoa40898.jpg,37.94642857142857,61.24999999999999,483.75,332.5,Andrena haemorrhoa,500,421
BD_71/Andrena haemorrhoa/Andrena haemorrhoa476.jpg,28.245535714285715,75.89285714285714,313.6741071428571,450.8928571428572,Andrena haemorrhoa,333,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa61294.jpeg,37.5,120.0,453.75,370.0,Andrena haemorrhoa,500,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa26123.jpg,41.25,86.38392857142857,437.5,365.0,Andrena haemorrhoa,500,430
BD_71/Andrena haemorrhoa/Andrena haemorrhoa9212.jpg,100.44642857142856,37.5,431.25,391.25,Andrena haemorrhoa,500,498
BD_71/Andrena haemorrhoa/Andrena haemorrhoa74723.jpeg,122.5,23.75,371.25,468.75,Andrena haemorrhoa,500,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa76741.jpeg,48.75000000000001,24.553571428571427,376.25,456.25,Andrena haemorrhoa,493,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa76741.jpeg,1.25,181.25,52.5,415.0,Andrena haemorrhoa,493,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa70855.jpeg,110.0,187.5,346.25,333.75,Andrena haemorrhoa,402,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa25895.jpg,1.25,17.5,447.5,326.25,Andrena haemorrhoa,500,456
BD_71/Andrena haemorrhoa/Andrena haemorrhoa56624.jpeg,46.25,41.25,452.5,401.25,Andrena haemorrhoa,500,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa5808.jpg,78.125,11.892857142857142,497.7678571428572,258.6696428571428,Andrena haemorrhoa,500,333
BD_71/Andrena haemorrhoa/andrena7.jpg,28.75,8.75,412.5,337.5,Andrena haemorrhoa,500,375
BD_71/Andrena haemorrhoa/Andrena haemorrhoa33350.jpg,33.482142857142854,85.0,462.5,326.25000000000006,Andrena haemorrhoa,500,444
BD_71/Andrena haemorrhoa/Andrena haemorrhoa63197.jpeg,21.25,40.17857142857143,313.75000000000006,456.25,Andrena haemorrhoa,333,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa50992.jpg,41.25,56.25,457.5,361.25,Andrena haemorrhoa,500,400
BD_71/Andrena haemorrhoa/Andrena haemorrhoa28775.jpg,113.83928571428572,7.455357142857143,439.7321428571428,323.56249999999994,Andrena haemorrhoa,500,334
BD_71/Andrena haemorrhoa/Andrena haemorrhoa33773.jpeg,42.410714285714285,42.32142857142858,470.9821428571428,282.1428571428572,Andrena haemorrhoa,500,316
BD_71/Andrena haemorrhoa/Andrena haemorrhoa68896.jpeg,62.5,42.5,422.5,320.0,Andrena haemorrhoa,500,375
BD_71/Andrena haemorrhoa/Andrena haemorrhoa71766.jpg,78.125,35.15625,417.4107142857143,336.49553571428567,Andrena haemorrhoa,500,375
BD_71/Andrena haemorrhoa/Andrena haemorrhoa3670.jpg,20.089285714285715,45.0,485.0,366.25,Andrena haemorrhoa,500,442
BD_71/Andrena haemorrhoa/Andrena haemorrhoa5893.jpg,24.553571428571427,56.49107142857143,496.25,290.0,Andrena haemorrhoa,500,333
BD_71/Andrena haemorrhoa/Andrena haemorrhoa65097.jpg,13.75,46.25,390.0,423.75,Andrena haemorrhoa,411,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa2200.jpeg,22.321428571428573,102.91071428571428,466.5178571428572,331.4330357142858,Andrena haemorrhoa,500,339
BD_71/Andrena haemorrhoa/Andrena haemorrhoa5810.jpg,0.0,55.004464285714285,426.3392857142857,292.8616071428572,Andrena haemorrhoa,500,333
BD_71/Andrena haemorrhoa/2.jpg,66.96428571428571,14.776785714285715,481.25,318.75,Andrena haemorrhoa,500,331
BD_71/Andrena haemorrhoa/Andrena haemorrhoa62158.jpeg,85.0,110.0,422.5,426.25,Andrena haemorrhoa,500,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa3606.jpg,68.60714285714286,53.57142857142857,406.25,362.5,Andrena haemorrhoa,452,500
BD_71/Andrena haemorrhoa/andrena_haemorrh.jpg,6.696428571428571,15.0,483.75,257.5,Andrena haemorrhoa,500,262
BD_71/Andrena haemorrhoa/Andrena haemorrhoa97091.jpg,69.19642857142857,125.0,485.0,396.25,Andrena haemorrhoa,500,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa5815.jpg,37.94642857142857,78.79017857142857,497.7678571428572,297.32142857142856,Andrena haemorrhoa,500,333
BD_71/Andrena haemorrhoa/Andrena haemorrhoa70045.jpg,65.625,44.642857142857146,322.5,435.2678571428572,Andrena haemorrhoa,420,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa5541.jpg,86.25,150.0,431.25,486.25,Andrena haemorrhoa,500,500
BD_71/Andrena haemorrhoa/montagew.jpg,10.0,6.25,276.25,266.25,Andrena haemorrhoa,500,296
BD_71/Andrena haemorrhoa/montagew.jpg,336.25,11.25,446.25,261.25,Andrena haemorrhoa,500,296
BD_71/Andrena haemorrhoa/Andrena haemorrhoa10178.jpg,81.25,71.42857142857143,381.25000000000006,423.75,Andrena haemorrhoa,458,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa60185.jpg,44.642857142857146,101.44642857142856,422.5,376.25,Andrena haemorrhoa,500,437
BD_71/Andrena haemorrhoa/Andrena haemorrhoa5817.jpg,47.5,41.25000000000001,497.7678571428572,302.50000000000006,Andrena haemorrhoa,500,333
BD_71/Andrena haemorrhoa/Andrena haemorrhoa5911.jpg,22.321428571428573,68.38392857142857,475.44642857142856,286.9151785714286,Andrena haemorrhoa,500,333
BD_71/Andrena haemorrhoa/Andrena haemorrhoa22990.jpg,33.482142857142854,71.35714285714286,462.0535714285714,301.78125,Andrena haemorrhoa,500,333
BD_71/Andrena haemorrhoa/5db21923.jpg,59.46428571428572,52.5,300.00000000000006,484.375,Andrena haemorrhoa,333,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa69870.jpeg,88.75,62.49999999999999,432.5,307.5,Andrena haemorrhoa,500,487
BD_71/Andrena haemorrhoa/Andrena haemorrhoa66926.jpeg,44.99999999999999,31.25,321.25,424.1071428571428,Andrena haemorrhoa,372,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa50449.jpeg,101.25,112.5,420.0,286.25,Andrena haemorrhoa,500,375
BD_71/Andrena haemorrhoa/Andrena haemorrhoa59979.jpg,0.0,1.25,386.25,402.5,Andrena haemorrhoa,485,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa11739.jpg,66.25,126.25,455.0,403.75,Andrena haemorrhoa,500,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa7040.jpg,49.10714285714285,53.517857142857146,497.5,296.25000000000006,Andrena haemorrhoa,500,333
BD_71/Andrena haemorrhoa/Andrena haemorrhoa7057.jpg,49.10714285714285,53.517857142857146,498.75,291.25,Andrena haemorrhoa,500,333
BD_71/Andrena haemorrhoa/Andrena haemorrhoa35057.jpg,1.25,11.25,276.25,451.25,Andrena haemorrhoa,310,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa25864.jpg,62.5,75.58928571428571,355.0,426.25000000000006,Andrena haemorrhoa,500,498
BD_71/Andrena haemorrhoa/Andrena haemorrhoa32732.jpg,25.5875,47.837500000000006,366.0125,361.56250000000006,Andrena haemorrhoa,445,424
BD_71/Andrena haemorrhoa/Andrena haemorrhoa23290.jpg,22.321428571428573,71.35714285714286,473.2142857142857,285.4285714285715,Andrena haemorrhoa,500,333
BD_71/Andrena haemorrhoa/Andrena haemorrhoa29050.jpg,15.0,91.25,335.0,415.1785714285714,Andrena haemorrhoa,375,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa1143.jpeg,33.75,72.5,310.0,255.0,Andrena haemorrhoa,500,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa1143.jpeg,195.0,195.0,451.25,418.75,Andrena haemorrhoa,500,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa34828.jpg,30.0,52.03125,400.0,251.25000000000003,Andrena haemorrhoa,500,333
BD_71/Andrena haemorrhoa/Andrena haemorrhoa24743.jpeg,55.80357142857143,101.25,395.0,388.3928571428572,Andrena haemorrhoa,500,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa31796.jpeg,90.0,140.0,377.5,350.0,Andrena haemorrhoa,500,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa28110.jpg,62.57142857142857,51.33928571428572,355.875,375.0,Andrena haemorrhoa,438,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa12245.jpeg,82.58928571428571,51.34375,450.8928571428572,308.06250000000006,Andrena haemorrhoa,500,371
BD_71/Andrena haemorrhoa/Andrena haemorrhoa5818.jpg,69.19642857142857,62.4375,468.75,298.8080357142857,Andrena haemorrhoa,500,333
BD_71/Andrena haemorrhoa/Andrena haemorrhoa70245.jpeg,75.0,48.75,451.25,286.25,Andrena haemorrhoa,500,333
BD_71/Andrena haemorrhoa/Andrena haemorrhoa56164.jpg,95.0,71.25,375.0,371.25,Andrena haemorrhoa,500,426
BD_71/Andrena haemorrhoa/Andrena haemorrhoa32625.jpg,130.98660714285714,69.19642857142857,396.25,423.75,Andrena haemorrhoa,481,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa47153.jpg,84.82142857142857,47.5,426.25,342.7455357142858,Andrena haemorrhoa,500,415
BD_71/Andrena haemorrhoa/Andrena haemorrhoa25936.jpg,24.553571428571427,56.91964285714285,432.5,302.5,Andrena haemorrhoa,500,375
BD_71/Andrena haemorrhoa/Andrena haemorrhoa95081.jpeg,56.25,35.0,435.0,341.25,Andrena haemorrhoa,500,375
BD_71/Andrena haemorrhoa/IMG_16759 2.jpg,55.0,21.25,460.0,302.50000000000006,Andrena haemorrhoa,500,333
BD_71/Andrena haemorrhoa/Andrena haemorrhoa6199.jpg,16.25,38.75000000000001,421.25,297.50000000000006,Andrena haemorrhoa,500,333
BD_71/Andrena haemorrhoa/Andrena haemorrhoa68252.jpg,21.25,122.5,276.25,386.25,Andrena haemorrhoa,375,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa63648.jpg,53.57142857142857,92.1607142857143,436.25,342.49999999999994,Andrena haemorrhoa,500,397
BD_71/Andrena haemorrhoa/Andrena haemorrhoa28141.jpg,176.25,113.83928571428572,347.5,320.0,Andrena haemorrhoa,500,375
BD_71/Andrena haemorrhoa/Andrena haemorrhoa9586.jpeg,78.125,53.75,492.5,254.4642857142857,Andrena haemorrhoa,500,375
BD_71/Andrena haemorrhoa/Andrena haemorrhoa23744.jpg,111.25,131.71428571428572,386.1607142857143,351.25,Andrena haemorrhoa,500,461
BD_71/Andrena haemorrhoa/Andrena haemorrhoa35873.jpg,86.25,33.75,411.25,466.25,Andrena haemorrhoa,500,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa68838.jpg,148.75,71.25,413.75,421.25,Andrena haemorrhoa,466,500
BD_71/Andrena haemorrhoa/andrena.jpg,8.75,5.0,146.25,248.75,Andrena haemorrhoa,500,262
BD_71/Andrena haemorrhoa/andrena.jpg,166.25,15.0,290.0,248.75,Andrena haemorrhoa,500,262
BD_71/Andrena haemorrhoa/andrena.jpg,318.75,33.75,482.5,225.0,Andrena haemorrhoa,500,262
BD_71/Andrena haemorrhoa/Andrena haemorrhoa5807.jpg,41.25,31.250000000000004,471.25,278.75,Andrena haemorrhoa,500,333
BD_71/Andrena haemorrhoa/Andrena haemorrhoa2102.jpeg,49.10714285714285,98.77232142857144,471.25,322.5,Andrena haemorrhoa,500,375
BD_71/Andrena haemorrhoa/Andrena haemorrhoa70410.jpg,100.44642857142856,23.4375,378.75,348.75,Andrena haemorrhoa,500,375
BD_71/Andrena haemorrhoa/Andrena haemorrhoa6027.jpg,136.16071428571428,46.42857142857143,487.5,345.0,Andrena haemorrhoa,500,400
BD_71/Andrena haemorrhoa/Andrena haemorrhoa5892.jpg,13.392857142857142,69.87053571428571,403.75,310.00000000000006,Andrena haemorrhoa,500,333
BD_71/Andrena haemorrhoa/Andrena haemorrhoa22532.jpg,44.642857142857146,40.0,441.25,366.25,Andrena haemorrhoa,500,386
BD_71/Andrena haemorrhoa/Andrena haemorrhoa62789.jpg,36.25,41.94642857142857,466.25,275.0,Andrena haemorrhoa,500,324
BD_71/Andrena haemorrhoa/Andrena haemorrhoa70280.jpg,111.25,112.5,311.25,206.25000000000003,Andrena haemorrhoa,500,375
BD_71/Andrena haemorrhoa/Andrena haemorrhoa7195.jpg,64.73214285714286,128.75,433.75,415.0,Andrena haemorrhoa,500,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa32660.jpg,109.375,15.0,382.5,285.0,Andrena haemorrhoa,500,375
BD_71/Andrena haemorrhoa/Andrena haemorrhoa28403.jpg,140.0,141.25,326.25,486.25,Andrena haemorrhoa,375,500
BD_71/Andrena haemorrhoa/ot3a0770andrenaf.jpg,73.66071428571429,52.36160714285714,492.5,268.75,Andrena haemorrhoa,500,317
BD_71/Andrena haemorrhoa/Andrena haemorrhoa59357.jpg,166.25,225.0,236.25,276.25,Andrena haemorrhoa,375,500
BD_71/Andrena haemorrhoa/_ds08379.jpg,95.98214285714286,80.35714285714286,383.9285714285714,386.1607142857143,Andrena haemorrhoa,500,500
BD_71/Andrena haemorrhoa/dsc_0024.jpg,66.96428571428571,40.017857142857146,433.0357142857143,280.125,Andrena haemorrhoa,500,332
BD_71/Andrena haemorrhoa/Andrena haemorrhoa9405.jpeg,15.625,25.0,426.25,258.1428571428572,Andrena haemorrhoa,500,278
BD_71/Andrena haemorrhoa/Andrena haemorrhoa a confirmer 12.jpg,96.25,60.267857142857146,371.25,411.25,Andrena haemorrhoa,493,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa68075.jpeg,40.17857142857143,70.3125,421.875,299.66517857142856,Andrena haemorrhoa,500,375
BD_71/Andrena haemorrhoa/Andrena haemorrhoa35632.jpg,98.21428571428572,62.5,352.67857142857144,406.25,Andrena haemorrhoa,500,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa22884.jpeg,53.57142857142857,68.63839285714286,446.4285714285714,291.2946428571429,Andrena haemorrhoa,500,375
BD_71/Andrena haemorrhoa/Andrena haemorrhoa6089.jpg,62.5,66.89732142857143,480.0,290.0,Andrena haemorrhoa,500,333
BD_71/Andrena haemorrhoa/Andrena haemorrhoa29086.jpg,18.75,40.25892857142857,401.7857142857143,311.25,Andrena haemorrhoa,500,334
BD_71/Andrena haemorrhoa/Andrena haemorrhoa6194.jpg,22.321428571428573,36.25,463.75,292.8616071428572,Andrena haemorrhoa,500,333
BD_71/Andrena haemorrhoa/Andrena haemorrhoa36773.jpg,67.5,61.24999999999999,451.25,348.75,Andrena haemorrhoa,500,411
BD_71/Andrena haemorrhoa/Andrena haemorrhoa6162.jpg,12.5,62.50000000000001,485.0,298.75000000000006,Andrena haemorrhoa,500,333
BD_71/Andrena haemorrhoa/Andrena haemorrhoa23741.jpg,44.642857142857146,88.23214285714286,419.6428571428572,318.6160714285714,Andrena haemorrhoa,500,366
BD_71/Andrena haemorrhoa/Andrena haemorrhoa48177.jpeg,102.67857142857144,53.57142857142857,439.7321428571428,309.7098214285715,Andrena haemorrhoa,500,375
BD_71/Andrena haemorrhoa/Andrena haemorrhoa22723.jpg,64.73214285714286,63.924107142857146,464.2857142857143,279.48214285714283,Andrena haemorrhoa,500,333
BD_71/Andrena haemorrhoa/Andrena haemorrhoa1475.jpg,13.75,52.50000000000001,418.75,267.5,Andrena haemorrhoa,500,375
BD_71/Andrena haemorrhoa/Andrena haemorrhoa9406.jpeg,31.25,77.30357142857143,428.57142857142856,292.8616071428572,Andrena haemorrhoa,500,333
BD_71/Andrena haemorrhoa/Andrena haemorrhoa10080.jpg,102.67857142857144,82.5,356.25,406.25,Andrena haemorrhoa,500,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa65465.jpeg,125.0,42.5,425.0,321.25,Andrena haemorrhoa,500,375
BD_71/Andrena haemorrhoa/dsc_0029.jpg,66.96428571428571,9.803571428571429,316.25,326.25,Andrena haemorrhoa,500,366
BD_71/Andrena haemorrhoa/Andrena haemorrhoa73168.jpeg,0.0,104.91071428571428,262.1830357142857,430.8035714285714,Andrena haemorrhoa,281,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa29201.jpg,0.0,104.375,458.75,296.25,Andrena haemorrhoa,500,334
BD_71/Andrena haemorrhoa/Andrena haemorrhoa69946.jpeg,122.76785714285714,52.348214285714285,407.5,381.25,Andrena haemorrhoa,500,451
BD_71/Andrena haemorrhoa/Andrena haemorrhoa67314.jpg,2.232142857142857,82.03125,415.1785714285714,287.94642857142856,Andrena haemorrhoa,500,375
BD_71/Andrena haemorrhoa/Andrena haemorrhoa67332.jpeg,78.47321428571429,69.19642857142857,286.25,412.5,Andrena haemorrhoa,374,500
BD_71/Andrena haemorrhoa/Andrena haemorrhoa22989.jpg,64.73214285714286,68.38392857142857,464.2857142857143,280.96875000000006,Andrena haemorrhoa,500,333
BD_71/Andrena haemorrhoa/Andrena haemorrhoa33455.jpg,40.17857142857143,158.48214285714286,450.0,392.5,Andrena haemorrhoa,500,500
