paths;label;bdd
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/193124486.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/130234469.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/120453063.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/261186505.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/123246201.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/219128065.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/129304596.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/67911428.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/119664752.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/73066955.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/189891721.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/119783332.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/122687996.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/127414775.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/122358687.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/189809800.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/129865787.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/74009832.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/129298766.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/201411830.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/127970160.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/40162227.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/33601815.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/65594432.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/193889572.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/131712389.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/174653014.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/195620291.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/66301756.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/191620855.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/176712632.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/122682446.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/65732370.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/132849436.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/190825087.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/137728191.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/126328531.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/126320340.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/39299740.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/179373024.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/132851149.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/75879626.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/128169423.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/205075373.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/128796248.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/68176767.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/37709309.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/188699166.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/134896128.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/183178172.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/72342936.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/6877091.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/120796418.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/119290613.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/183625634.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/133415611.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/125931471.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/122349473.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/130287432.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/134893908.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/73888049.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/74433957.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/186891380.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/66416395.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/124653382.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/135235544.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/129812613.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/40345379.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/7089265.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/123444920.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/70880926.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/125168848.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/210330424.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/78946343.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/132132021.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/119524974.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/196250342.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/115571168.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/130316177.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/195620303.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/68354158.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/80011633.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/120770184.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/125762159.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/40248142.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/40853659.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/74933634.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/70663665.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/129574789.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/3648500.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/196085803.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/23410402.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/122358669.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/130323229.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/186585549.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/189864885.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/103279017.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/191267580.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/130486286.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/67922710.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/127433490.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/132131998.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/128445238.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/189172503.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/190250502.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/95056471.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/7239839.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/127188932.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/184906241.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/118385761.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/66632221.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/126866348.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/60498695.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/68197008.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/122273934.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/16971745.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/66512151.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/34579221.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/135234981.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/183911676.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/132320574.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/120447971.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/134033599.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/122231662.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/15631686.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/127811623.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/119664438.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/118906236.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/42688093.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/122352597.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/66671713.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/68942808.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/113083523.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/65732407.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/189648633.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/189664889.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/35995289.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/120977435.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/260334803.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/67923041.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/188537540.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/72279171.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/35052747.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/203531439.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/137884465.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/132711331.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/64210859.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/224942207.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/70519687.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/32539726.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/118564803.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/68364588.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/195005850.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/37888285.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/131705820.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/60018483.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/23410397.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/82541332.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/137960451.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/191712429.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/199735150.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/132342191.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/132607314.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/69214378.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/206239714.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/131530330.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/67589759.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/64715166.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/117585326.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/196326733.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/126378093.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/188874440.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/261327275.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/35661099.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/131789701.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/192346841.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/46159530.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/71288221.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/188070488.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/124511566.jpeg;Osmia bicornis;
